"Ayckbourn_Jeeves" "Black_Boulevard" "Black_Express" "Black_Song" "Black_Sunday" "Black_Ward" "Eliot_Cats" "Elton_Game" "Hampton_Boulevard" "Hampton_Ward" "Harburg_Oz" "Hart_Aspects" "Hart_Love" "Hart_Phantom" "Maltby_Song" "Nunn_Cats" "Rice_Evita" "Rice_JCS" "Rice_Joseph" "Rice_Likes" "Rice_Oz" "Slater_Love" "Slater_Rock" "Steinman_Whistle" "Stilgoe_Cats" "Stilgoe_Express" "Stilgoe_Phantom" "Yazbek_Express" "Zippel_Woman"
"crosby" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"crossing" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175592625109745 0 0.0137174211248285 0 0.0137174211248285 0
"crowding" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"crucified" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0545851528384279 0 0 0 0 0 0 0 0 0 0 0
"cue" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"curl" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"cynical" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0.0124440019910403 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"damnable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"damnation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"darryl" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dazzling" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136184120931499 0 0.0540637952784285 0 0 0 0 0 0 0 0 0 0
"dears" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0.0124440019910403 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"deeds" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"delighted" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0.0124440019910403 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"demille^s" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"depends" 0.02686005909213 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0
"descamisados" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0544736483725998 0 0 0 0 0 0 0 0 0 0 0 0
"destiny" 0.02686005909213 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0.0505305709954522 0 0 0 0 0 0
"destroy" 0.02686005909213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.027292576419214 0.0180212650928095 0 0 0 0 0 0 0 0 0 0
"develop" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.00913659205116491
"devotion" 0 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0 0.013646288209607 0.0180212650928095 0 0.0370644922164566 0 0 0 0 0 0 0 0
"diamonds" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0.0272368241862999 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"dick" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0.0175592625109745 0.0154750851129681 0 0 0 0
"diff" 0.05372011818426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182731841023298
"director" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"dirt" 0 0 0 0.0203541624262162 0.0348189415041783 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0
"discarded" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"disguise" 0.02686005909213 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"disillusion" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"distorted" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"ditch" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"dive" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0.0505305709954522 0 0.0154750851129681 0 0 0 0
"doctor" 0 0 0 0 0 0 0 0 0 0 0 0.0124440019910403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0274097761534947
"dollar" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dolly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526777875329236 0 0 0 0 0.00913659205116491
"domain" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"doors" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0 0.0272368241862999 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"doorway" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dormitories" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"doubts" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0544736483725998 0 0 0 0 0 0 0 0 0 0 0 0
"dozen" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0.0180212650928095 0 0 0 0 0 0.0154750851129681 0 0 0 0
"drag" 0.02686005909213 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"dragons" 0 0.0071854566357692 0 0 0 0.284090909090909 0 0 0.0071854566357692 0.284090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"drama" 0 0 0 0 0 0 0 0 0 0 0 0.037332005973121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"dramatic" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0.0248880039820806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"drawn" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.00913659205116491
"dread" 0.02686005909213 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0.00913659205116491
"dreamcoat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0720850603712381 0 0 0 0 0 0 0 0 0 0
"dreamt" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0.0124440019910403 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"drinking" 0 0 0 0.0203541624262162 0.0348189415041783 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"drinks" 0 0 0 0 0 0 0 0 0 0 0 0.037332005973121 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0 0 0 0
"drives" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"driveway" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"driving" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"duet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"dumb" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0505305709954522 0 0 0.0137174211248285 0 0.0137174211248285 0
"eating" 0 0.0071854566357692 0 0 0 0 0 0.0204248366013072 0.0071854566357692 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0505305709954522 0 0 0 0 0 0
"efforts" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0 0 0 0 0.0136184120931499 0.013646288209607 0 0.0807754442649435 0 0 0 0 0 0 0 0 0
"eggs" 0 0 0 0.0203541624262162 0.0348189415041783 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0.0175592625109745 0 0 0 0 0
"electrician" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entered" 0 0.0071854566357692 0 0 0 0 0 0.0204248366013072 0.0071854566357692 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0
"entertainment" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"entr" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"entwined" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"erik" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"eternally" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"evenings" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"events" 0.02686005909213 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"exciting" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exhibitor" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expecting" 0.02686005909213 0 0 0.0203541624262162 0.0348189415041783 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"factory" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"fairest" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"famed" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"famine" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0720850603712381 0 0 0 0 0 0 0 0 0 0
"fan-mail" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fantastic" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0.0272368241862999 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"farce" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0.00913659205116491
"farewell" 0 0 0 0 0 0 0 0.0408496732026144 0 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"fascinations" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"father^s" 0 0 0 0 0 0 0 0 0 0 0 0.0124440019910403 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0.0182731841023298
"fathers" 0 0 0 0 0 0 0 0.0612745098039216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"fault" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"favor" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"fed" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175592625109745 0 0.0137174211248285 0 0.0137174211248285 0
"field" 0 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0 0 0.036042530185619 0 0.0370644922164566 0 0 0 0 0 0 0 0
"files" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"filthy" 0 0 0 0 0 0 0 0 0 0 0 0.0248880039820806 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"financemen" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fingers" 0.08058017727639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0
"flies" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0.0124440019910403 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0
"flower" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0.0124440019910403 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"following" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0.0175592625109745 0 0 0 0 0
"football" 0 0 0 0 0 0 0 0.0816993464052288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"formed" 0 0 0 0 0 0 0.0154750851129681 0.0204248366013072 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"fought" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"fragrant" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"frown" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0.0370644922164566 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0 0 0
"fuel" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"gag" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.00913659205116491
"gaily" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"gardens" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0.0182731841023298
"german" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ghoul" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"givin" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"glimpse" 0.05372011818426 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"glorious" 0 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0.0106213489113117 0 0 0 0 0 0 0 0.0370644922164566 0.0106213489113117 0 0 0 0 0 0 0
"goblins" 0 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0.0127975428717686 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0.0127975428717686 0 0
"good-bye" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"goodnight" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0.0124440019910403 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"goose" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"graciously" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"grasses" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"grateful" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0408552362794498 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"gravity" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.0807754442649435 0 0 0 0 0.0154750851129681 0 0 0 0
"grey" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136184120931499 0 0.036042530185619 0.0807754442649435 0 0 0 0 0 0 0 0 0
"grief" 0.02686005909213 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"groom" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365463682046597
"grown-ups" 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0.0351185250219491 0 0 0 0 0
"grows" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0.0175592625109745 0 0 0.0127975428717686 0 0.00913659205116491
"guessed" 0.02686005909213 0 0 0 0 0 0 0 0 0 0 0.0124440019910403 0 0 0 0 0 0 0.036042530185619 0 0 0 0 0 0 0 0 0 0
"guesses" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"guests" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"guitars" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0408552362794498 0 0 0 0 0 0.0505305709954522 0 0 0 0 0 0
"haha" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"halls" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"handing" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"happiest" 0 0 0 0 0 0 0 0.0816993464052288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hardest" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"hartwright" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365463682046597
"helpless" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"hero" 0 0 0 0 0 0 0 0 0 0 0 0.037332005973121 0 0 0 0 0 0.013646288209607 0 0 0 0 0 0 0 0 0 0 0
"herod^s" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0 0 0 0 0.027292576419214 0 0 0 0 0 0 0 0 0 0 0
"hesitating" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0720850603712381 0 0 0 0 0 0 0 0 0 0
"hideous" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"highly" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.00913659205116491
"hog-eye" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hoho" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"honored" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"hoop" 0.02686005909213 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"horoscope" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hospitality" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hounded" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"hunk" 0.02686005909213 0 0 0 0 0 0 0.0204248366013072 0 0 0.0370644922164566 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0 0 0
"hunting" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.00913659205116491
"hysterical" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"identity" 0.02686005909213 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"idiot" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"idols" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"il" 0 0 0 0 0 0 0 0 0 0 0 0.0248880039820806 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"illusion" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illusions" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"implore" 0 0 0 0 0 0 0 0 0 0 0 0.0248880039820806 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"ingenue" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"inhuman" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"inquiries" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insistent" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"instructions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"insult" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interesting" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interpret" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0720850603712381 0 0 0 0 0 0 0 0 0 0
"ireland" 0 0 0 0 0 0 0 0.0816993464052288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"isotta" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"italian" 0 0 0 0 0 0 0 0 0 0 0 0.0248880039820806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182731841023298
